#NAME	EP1910	RMT	KJB3	TJR	IB5	ALIDNA	IG7	B314	VS15G	NZC319	FB	E321	KJB23	KJB24	JW	IV	KV	EW	LW	RH	LH	GZ	RJ	LP	DS	MM	MN	BB
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Kaistiaceae;Kaistia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter	8	3	15	25	9	0	1	5	1	2	1	33	24	23	2	7	7	2	2	20	5	9	2	0	1	77	11	4
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Rhodobium	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;uncultured	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	3	1	0	4	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Cohaesibacter	0	5	0	24	0	0	9	8	9	0	4	0	2	41	0	1	23	22	2	539	0	0	0	0	5	0	0	6
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Hoeflea	6	3	0	4	0	0	1	2	0	12	2	4	0	5	2	10	0	1	2	0	29	13	1	0	1	2	2	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Martelella	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium	0	3	0	9	1	0	5	6	0	0	4	0	1	10	0	1	1	2	0	3	1	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;mucus bacterium 70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA	0	0	0	1	0	0	1	1	1	0	2	0	0	2	1	1	4	2	0	24	3	0	0	0	1	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Nitratireductor	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Oricola	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	3	0	0	1	0	1	3	0	0	1	2	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudahrensia	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Roseitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	29	0	155	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;uncultured	0	0	0	22	0	0	0	0	5	0	0	1	0	23	0	1	0	0	1	0	1	0	0	0	0	2	0	3
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Anderseniella	0	1	1	11	5	0	0	3	8	0	1	0	1	10	0	8	0	2	3	1	6	8	1	0	5	5	0	3
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Bauldia	4	3	1	3	1	0	3	7	8	1	1	2	3	8	11	11	3	6	2	23	11	30	2	0	5	1	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Amorphus	0	0	0	1	0	0	2	2	1	0	1	0	2	1	0	1	0	0	0	2	0	3	1	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Tepidamorphus	1	0	0	2	1	0	2	0	0	0	1	0	2	1	2	1	1	6	0	3	0	5	1	0	1	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Breoghania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia	0	0	0	0	1	0	1	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	3
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Stappia	4	34	0	8	0	0	35	50	4	20	28	2	46	21	9	33	14	24	10	88	32	141	7	0	23	16	5	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Thermopetrobacteraceae;Thermopetrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Ancylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Donghicola	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	4	4	2	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	1	0	0	0	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;Magnetospira	0	3	0	0	1	0	0	0	0	0	1	0	8	0	7	1	1	2	0	5	1	3	0	0	1	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;Magnetovibrio	2	157	7	62	15	0	118	52	32	0	80	2	391	68	136	39	28	22	0	2	23	337	5	0	4	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;NA	0	0	0	1	0	0	0	1	0	0	1	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;uncultured	2	5	5	6	9	0	1	4	8	2	1	5	14	13	2	2	10	4	0	27	1	4	0	0	5	1	0	5
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA	0	0	0	0	0	0	1	0	0	0	2	0	6	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;uncultured	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodopirillaceae;Defluviicoccus	0	0	2	1	3	0	0	0	1	0	0	1	1	3	0	1	29	28	0	105	1	1	0	0	1	1	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;Terasakiella	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;uncultured	0	3	2	15	3	0	2	5	10	0	3	1	0	21	0	0	1	3	0	15	0	1	0	0	1	0	0	8
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Fodinicurvataceae;uncultured	2	0	1	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	2
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;Limibacillus	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;NA	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;Pelagibius	11	3	0	6	15	0	2	3	1	0	2	12	1	5	1	5	2	3	2	69	3	5	1	0	19	4	1	6
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;Tagaea	2	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;Tistlia	15	9	3	30	2	0	8	5	56	0	9	1	7	44	1	10	1	0	3	2	5	10	0	0	4	2	0	3
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;uncultured	2	2	3	3	2	0	0	1	3	0	0	1	3	6	0	1	1	3	1	4	0	1	0	0	0	5	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;NA;NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;NA;uncultured	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AB1;uncultured alpha proteobacterium	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AB1;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Ehrlichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Midichloriaceae;Candidatus Lariskella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Midichloriaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Berkeleya fennica	0	7	4	1	3	0	14	0	0	0	6	0	0	0	0	0	5	1	1	35	0	0	0	0	6	0	0	6
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Chlorella sorokiniana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Histiona aroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Hypsibius dujardini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Malawimonas californiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Malawimonas jakobiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA	0	9	5	18	5	0	16	1	0	0	3	0	1	8	6	2	38	35	34	141	7	2	4	0	42	3	1	12
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Picochlorum sp. SENEW3	0	0	0	0	0	0	2	0	0	0	3	0	0	0	350	234	0	0	0	2	324	545	33	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Spongospora subterranea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;uncultured alpha proteobacterium	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;uncultured bacterium	0	0	2	14	1	0	0	0	0	0	1	0	0	12	5	4	40	35	28	64	2	6	0	0	64	3	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;uncultured organism	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	5	0	50	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;uncultured Rickettsia sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;wastewater metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	29	0	0	0	0	1	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Megaira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;AT-s3-44	0	0	1	0	3	0	0	1	3	0	1	0	1	1	1	1	2	2	0	10	0	0	0	0	0	0	0	3
Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Marinibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Oceanibacterium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella	1	0	2	1	4	0	0	0	3	1	0	1	0	0	3	2	1	0	0	0	3	1	0	0	0	0	0	2
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingopyxis	4	1	0	0	1	0	1	1	0	3	1	0	1	0	0	1	1	0	0	6	1	3	0	0	1	1	1	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;NA;NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;Nisaeaceae;NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;Nisaeaceae;Nisaea	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	15	2	2	0	0	2	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;Thalassobaculaceae;Thalassobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;uncultured;NA	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	2	0	0	0	2	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;uncultured;uncultured bacterium	0	0	0	3	1	0	0	3	0	0	1	2	2	0	1	0	10	8	0	19	1	4	0	0	2	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;uncultured;uncultured organism	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera	0	0	0	2	1	0	0	0	3	0	0	0	0	2	1	0	3	3	0	11	1	1	0	0	0	1	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;uncultured	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;Ambiguous_taxa;Ambiguous_taxa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;NA;NA	2	1	2	3	2	0	2	2	3	1	0	0	6	0	0	0	1	1	0	9	0	1	0	0	0	0	0	1
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;NA;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured alpha proteobacterium;uncultured alpha proteobacterium	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured bacterium;uncultured bacterium	3	5	3	4	2	0	7	6	3	1	1	1	6	7	2	1	7	9	0	8	1	5	0	0	2	2	0	5
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured organism;uncultured organism	1	3	3	2	0	0	1	1	1	1	1	0	5	4	6	3	9	9	0	6	4	9	0	0	8	1	0	1
Bacteria;Proteobacteria;Deltaproteobacteria;10bav-F6;uncultured bacterium;uncultured bacterium	0	0	3	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	1	0	0	0	4	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Apal-E12;uncultured bacterium;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Halobacteriovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter	1	0	3	1	0	0	0	0	0	0	0	0	1	0	2	2	1	0	0	2	1	1	0	0	2	2	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;uncultured	0	0	3	0	2	0	0	0	0	0	0	0	0	0	6	6	3	0	9	13	2	1	2	0	9	1	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade	6	1	9	2	4	0	2	1	8	0	0	1	4	4	6	16	6	5	6	66	8	2	1	0	3	17	3	3
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Ambiguous_taxa;Ambiguous_taxa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;Bradymonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	1	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;NA	12	2	0	0	0	0	0	1	0	2	1	4	3	1	1	4	1	1	0	0	1	9	0	0	1	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;uncultured bacterium	3	1	0	0	0	0	1	2	0	20	2	2	4	0	6	21	0	0	0	3	13	61	5	0	1	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;uncultured gamma proteobacterium	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;uncultured proteobacterium	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	9	0	0	0	0	5	9	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;NA;NA	18	10	0	8	0	0	7	10	37	5	5	6	2	35	14	30	2	2	0	7	135	27	0	0	0	1	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;NA;uncultured bacterium	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured bacterium;uncultured bacterium	9	0	0	7	0	0	0	0	21	14	0	2	1	9	5	6	0	0	2	0	7	57	2	0	4	2	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured delta proteobacterium;uncultured delta proteobacterium	5	0	0	4	1	0	0	0	7	1	0	0	0	12	0	0	0	0	0	2	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured Geobacteraceae bacterium;uncultured Geobacteraceae bacterium	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured organism;uncultured organism	0	0	0	8	0	0	0	1	78	0	0	0	0	37	0	0	0	1	1	3	0	0	0	0	0	2	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria Incertae Sedis;Syntrophorhabdaceae;Syntrophorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria Incertae Sedis;Unknown Family;Deferrisoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfarculus	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfatiglans	5	8	214	142	174	1	23	65	23	40	10	191	302	156	74	277	11	15	38	6	167	62	56	0	4	456	43	3
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfocarbo	0	0	1	0	0	0	1	1	0	0	1	4	2	1	9	16	1	1	1	0	19	2	3	0	4	2	1	0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Dethiosulfatarculus	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	3	0	0	0	0	1	0	0	0	0	0	0	0
